content.generic_counters.MulticastPacketsSent,@timestamp,content.generic_counters.LastDiscontinuityTime,content.generic_counters.MulticastPacketsReceived,content.generic_counters.ThrottledPacketsReceived,content.generic_counters.CRCErrors,content.generic_counters.PacketsReceived,content.generic_counters.LastDataTime,hostname,content.key.InterfaceName,content.generic_counters.BytesReceived,content.delta.BytesSent,content.generic_counters.BytesSent,content.generic_counters.OutputUnderruns,content.generic_counters.SecondsSinceLastClearCounters,content.generic_counters.OutputQueueDrops,content.generic_counters.SecondsSincePacketReceived,content.generic_counters.InputErrors,content.generic_counters.AvailabilityFlag,content.generic_counters.BroadcastPacketsSent,content.delta.BytesReceived,content.generic_counters.InputDrops,content.generic_counters.OutputDrops,content.generic_counters.OutputBuffersSwappedOut,content.generic_counters.Resets,content.generic_counters.InputAborts,content.generic_counters.GiantPacketsReceived,content.generic_counters.BroadcastPacketsReceived,content.delta.PacketsReceived,content.generic_counters.UnknownProtocolPacketsReceived,content.generic_counters.FramingErrorsReceived,content.generic_counters.OutputBufferFailures,content.generic_counters.CarrierTransitions,content.generic_counters.RuntPacketsReceived,content.delta.PacketsSent,content.generic_counters.InputQueueDrops,content.generic_counters.InputOverruns,content.generic_counters.PacketsSent,content.generic_counters.SecondsSincePacketSent,content.generic_counters.OutputErrors,content.generic_counters.InputIgnoredPackets,content.generic_counters.Applique,content.generic_counters.ParityPacketsReceived
283476,2016-03-17T21:50:25.010Z,1457449290,320271,0,0,685434,1458251417,s0-r3,GigabitEthernet0/0/0/1,393662600,9100.0,476885828,0,0,0,2,0,0,2,21156.0,0,0,0,0,0,0,887,86.0,0,0,0,0,0,64.0,0,0,1246015,2,0,0,0,0
1757,2016-03-17T21:50:25.456Z,1458146084,3511,0,0,10087,1458251419,s0-r2,GigabitEthernet0/0/0/5,3145669,0.0,606092,0,0,0,10,0,0,2,191.0,0,0,0,0,0,0,2,1.0,0,0,0,0,0,0.0,0,0,6945,45,0,0,0,0
4164,2016-03-17T21:50:25.543Z,1458064748,4867,0,0,13876,1458251420,s0-r7,GigabitEthernet0/0/0/2,3630127,387.0,21267862,0,0,0,7,0,0,1,245.0,0,0,0,0,0,0,25,2.0,0,0,0,0,0,3.0,0,0,24029,12,0,0,0,0
0,2016-03-17T21:50:02.883Z,1458063695,0,0,0,0,1458251399,s0-r1,tunnel-te102,0,0.0,0,0,0,0,4294967295,0,2147476720,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,0,4294967295,0,0,0,0
4187,2016-03-17T21:50:02.884Z,1458063706,1757,0,0,26067,1458251399,s0-r1,GigabitEthernet0/0/0/4,3941247,320.0,2120751,0,0,0,16,0,0,2,108.0,0,0,0,0,0,0,21,2.0,0,0,0,0,0,3.0,0,0,26050,16,0,0,0,0
17850,2016-03-17T21:50:03.838Z,1457449308,9210,0,0,27961,1458251395,s0-r6,GigabitEthernet0/0/0/6,5579544,178.0,6866168,0,0,0,9,0,0,66846,73.0,0,0,0,0,0,0,878,1.0,0,0,0,0,0,2.0,0,0,99279,9,0,0,0,0
4188,2016-03-17T21:51:02.844Z,1458063706,1757,0,0,26074,1458251459,s0-r1,GigabitEthernet0/0/0/4,3941657,502.0,2121373,0,0,0,1,0,0,2,286.0,0,0,0,0,0,0,21,5.0,0,0,0,0,0,6.0,0,0,26058,1,0,0,0,0
4471,2016-03-17T21:51:03.883Z,1457449308,0,0,0,9522210,1458251455,s0-r6,GigabitEthernet0/0/0/0,13715195751,1125975858.0,13936397463496,0,0,0,0,0,0,1,18332.0,0,0,0,0,0,0,1,32.0,0,0,0,0,0,744694.0,0,0,9217216806,0,0,0,0,0
17857,2016-03-17T21:51:03.884Z,1457449308,2084,0,0,431431,1458251455,s0-r6,GigabitEthernet0/0/0/1,182979740,3573.0,23518928,0,0,0,39,0,0,1,0.0,0,0,0,0,0,0,884,0.0,0,0,0,0,0,46.0,0,0,74454,0,0,0,0,0
217,2016-03-17T21:50:28.382Z,1458241850,0,0,0,488377418,1458251427,s0-r4,GigabitEthernet0/0/0/5,738426110382,17348.0,5591288,0,0,0,4,0,0,1,2364973674.0,0,0,0,0,0,0,0,1564137.0,0,0,0,0,0,31.0,0,0,9988,4,0,0,0,0
6644,2016-03-17T21:50:28.383Z,1458241850,1266,0,0,21127,1458251427,s0-r4,GigabitEthernet0/0/0/1,3184314,21262.0,6874414,0,0,0,4,0,0,2,9156.0,0,0,0,0,0,0,0,65.0,0,0,0,0,0,87.0,0,0,27514,4,0,0,0,0
17851,2016-03-17T21:50:33.851Z,1457449308,9211,0,0,27963,1458251425,s0-r6,GigabitEthernet0/0/0/6,5579794,264.0,6866432,0,0,0,9,0,0,66846,250.0,0,0,0,0,0,0,878,2.0,0,0,0,0,0,2.0,0,0,99281,9,0,0,0,0
17845,2016-03-17T21:52:24.922Z,1457449290,9209,0,0,9207828983,1458251537,s0-r3,GigabitEthernet0/0/0/4,13920387795200,22981.0,418846678,0,0,0,2,0,0,68611,1109628526.0,0,0,0,0,0,0,882,733945.0,0,0,0,0,0,99.0,0,0,1229257,2,0,0,0,0
2,2016-03-17T21:52:25.514Z,1458146084,1757,0,0,3144,1458251539,s0-r2,GigabitEthernet0/0/0/7,2489117,0.0,182,0,0,0,10043,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,105445,0,0,0,0
2,2016-03-17T21:52:25.514Z,1458146084,1757,0,0,3144,1458251539,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,10043,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,105445,0,0,0,0
786,2016-03-17T21:52:25.514Z,1458146084,3514,0,0,284554,1458251539,s0-r2,GigabitEthernet0/0/0/4,77226684,1123633950.0,7755634003991,0,0,0,0,0,0,2,17891.0,0,0,0,0,0,0,2,31.0,0,0,0,0,0,743166.0,0,0,5129495117,0,0,0,0,0
2354,2016-03-17T21:52:25.514Z,1458146084,0,0,0,5435696894,1458251539,s0-r2,GigabitEthernet0/0/0/3,8218767678400,17828.0,62074370,0,0,0,0,0,0,2,2381421296.0,0,0,0,0,0,0,0,1575016.0,0,0,0,0,0,32.0,0,0,110622,0,0,0,0,0
2353,2016-03-17T21:52:25.514Z,1458146084,3515,0,0,15923,1458251539,s0-r2,GigabitEthernet0/0/0/2,3510375,488.0,1048042,0,0,0,0,0,0,2,464.0,0,0,0,0,0,0,2,8.0,0,0,0,0,0,8.0,0,0,12744,0,0,0,0,0
2356,2016-03-17T21:52:25.514Z,1458146084,3509,0,0,324361,1458251539,s0-r2,GigabitEthernet0/0/0/1,28129158,5098.0,28099537,0,0,0,0,0,0,2,8599.0,0,0,0,0,0,0,2,115.0,0,0,0,0,0,67.0,0,0,375400,0,0,0,0,0
17841,2016-03-17T21:51:54.902Z,1457449290,9212,0,0,27416,1458251508,s0-r3,GigabitEthernet0/0/0/5,5547420,133.0,6850015,0,0,0,2,0,0,66806,127.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,2.0,0,0,99046,2,0,0,0,0
515284,2016-03-17T21:51:54.902Z,1457449290,94325,0,0,1792129,1458251508,s0-r3,GigabitEthernet0/0/0/2,480687472,30886.0,495577273,0,0,0,2,0,0,2,19892.0,0,0,0,0,0,0,889,191.0,0,0,0,0,0,197.0,0,0,1794341,2,0,0,0,0
2,2016-03-17T21:51:55.466Z,1458146084,1757,0,0,3144,1458251509,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,10013,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,105415,0,0,0,0
786,2016-03-17T21:51:55.466Z,1458146084,3513,0,0,284523,1458251509,s0-r2,GigabitEthernet0/0/0/4,77208793,1124340460.0,7754510370041,0,0,0,0,0,0,2,17773.0,0,0,0,0,0,0,2,31.0,0,0,0,0,0,743637.0,0,0,5128751951,0,0,0,0,0
2354,2016-03-17T21:51:55.466Z,1458146084,0,0,0,5434121878,1458251509,s0-r2,GigabitEthernet0/0/0/3,8216386257104,18024.0,62056542,0,0,0,0,0,0,2,2382881880.0,0,0,0,0,0,0,0,1575982.0,0,0,0,0,0,33.0,0,0,110590,0,0,0,0,0
125930,2016-03-17T21:51:32.885Z,1458063706,25232,0,0,261887,1458251489,s0-r1,GigabitEthernet0/0/0/0,50112374,18139.0,127363705,0,0,0,4,0,0,2,6965.0,0,0,0,0,0,0,21,15.0,0,0,0,0,0,26.0,0,0,503621,4,0,0,0,0
4196,2016-03-17T21:51:32.885Z,1458063706,1757,0,0,22500,1458251489,s0-r1,GigabitEthernet0/0/0/5,3677845,366.0,1856647,0,0,0,14,0,0,2,216.0,0,0,0,0,0,0,21,4.0,0,0,0,0,0,5.0,0,0,22494,4,0,0,0,0
17852,2016-03-17T21:51:33.836Z,1457449308,9212,0,0,27966,1458251485,s0-r6,GigabitEthernet0/0/0/6,5580117,264.0,6866756,0,0,0,9,0,0,66846,250.0,0,0,0,0,0,0,878,2.0,0,0,0,0,0,2.0,0,0,99284,9,0,0,0,0
17847,2016-03-17T21:51:33.836Z,1457449308,9212,0,0,41200,1458251485,s0-r6,GigabitEthernet0/0/0/5,25653267,382.0,42167191,0,0,0,9,0,0,68496,54.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,3.0,0,0,575203,9,0,0,0,0
17859,2016-03-17T21:51:33.836Z,1457449308,15444,0,0,61296,1458251485,s0-r6,GigabitEthernet0/0/0/4,7701209,191.0,7795703,0,0,0,0,0,0,2,168.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,1.0,0,0,78673,19,0,0,0,0
220,2016-03-17T21:52:28.373Z,1458241850,0,0,0,494652789,1458251547,s0-r4,GigabitEthernet0/0/0/5,747914466924,18056.0,5662724,0,0,0,4,0,0,1,2352665994.0,0,0,0,0,0,0,0,1555997.0,0,0,0,0,0,33.0,0,0,10114,4,0,0,0,0
6749,2016-03-17T21:52:28.373Z,1458241850,1273,0,0,3422,1458251547,s0-r4,GigabitEthernet0/0/0/4,1872539,16284.0,5402789,0,0,0,4,0,0,1,6512.0,0,0,0,0,0,0,0,10.0,0,0,0,0,0,20.0,0,0,6750,4,0,0,0,0
3454,2016-03-17T21:51:28.424Z,1458241850,4591,0,0,7433,1458251487,s0-r4,GigabitEthernet0/0/0/0,5423989,6973.0,1913827,0,0,0,5,0,0,2,16777.0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,15.0,0,0,4132,5,0,0,0,0
218,2016-03-17T21:51:28.424Z,1458241850,0,0,0,491503105,1458251487,s0-r4,GigabitEthernet0/0/0/5,743152147656,17938.0,5626926,0,0,0,5,0,0,1,2362073658.0,0,0,0,0,0,0,0,1562219.0,0,0,0,0,0,32.0,0,0,10050,5,0,0,0,0
329,2016-03-17T21:51:46.041Z,1458194456,970,0,0,6916,1458251504,s0-r5,GigabitEthernet0/0/0/2,569647,124.0,381314,0,0,0,0,0,0,2,422.0,0,0,0,0,0,0,0,4.0,0,0,0,0,0,2.0,0,0,5951,0,0,0,0,0
328,2016-03-17T21:51:46.041Z,1458194456,970,0,0,6918,1458251504,s0-r5,GigabitEthernet0/0/0/1,569787,0.0,381180,0,0,0,6,0,0,2,196.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0.0,0,0,5949,31,0,0,0,0
326,2016-03-17T21:52:15.960Z,1458194456,964,0,0,2636700526,1458251534,s0-r5,GigabitEthernet0/0/0/0,3986508641835,24780.0,43728977,0,0,0,0,0,0,2,1126265314.0,0,0,0,0,0,0,0,744952.0,0,0,0,0,0,125.0,0,0,193166,0,0,0,0,0
327,2016-03-17T21:52:15.960Z,1458194456,968,0,0,3254,1458251534,s0-r5,GigabitEthernet0/0/0/4,366774,118.0,181974,0,0,0,11,0,0,2,191.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,1.0,0,0,2464,26,0,0,0,0
4197,2016-03-17T21:52:02.842Z,1458063706,1757,0,0,22504,1458251519,s0-r1,GigabitEthernet0/0/0/5,3678093,436.0,1857083,0,0,0,10,0,0,2,248.0,0,0,0,0,0,0,21,4.0,0,0,0,0,0,5.0,0,0,22499,10,0,0,0,0
4191,2016-03-17T21:52:02.842Z,1458063706,4879,0,0,381122,1458251519,s0-r1,GigabitEthernet0/0/0/1,30624913,482.0,28365141,0,0,0,10,0,0,2,356.0,0,0,0,0,0,0,19,6.0,0,0,0,0,0,7.0,0,0,378248,10,0,0,0,0
3465,2016-03-17T21:51:58.376Z,1458241850,4604,0,0,7452,1458251517,s0-r4,GigabitEthernet0/0/0/0,5440077,6588.0,1920415,0,0,0,4,0,0,2,16088.0,0,0,0,0,0,0,0,19.0,0,0,0,0,0,11.0,0,0,4143,4,0,0,0,0
6705,2016-03-17T21:51:58.376Z,1458241850,1279,0,0,21325,1458251517,s0-r4,GigabitEthernet0/0/0/1,3215158,22580.0,6939334,0,0,0,4,0,0,2,10903.0,0,0,0,0,0,0,0,67.0,0,0,0,0,0,87.0,0,0,27773,4,0,0,0,0
17851,2016-03-17T21:53:24.939Z,1457449288,2084,0,0,607494,1458251597,s0-r3,GigabitEthernet0/0/0/0,142499820,1127839026.0,13892362565056,0,0,0,2,0,0,10,25593.0,0,0,0,0,0,0,884,137.0,0,0,0,0,0,745989.0,0,0,9188548461,2,0,0,0,0
17844,2016-03-17T21:53:24.939Z,1457449290,9214,0,0,27421,1458251597,s0-r3,GigabitEthernet0/0/0/5,5548057,251.0,6850648,0,0,0,2,0,0,66806,314.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,2.0,0,0,99051,23,0,0,0,0
515346,2016-03-17T21:53:24.939Z,1457449290,94338,0,0,1792713,1458251597,s0-r3,GigabitEthernet0/0/0/2,480745272,29048.0,495663939,0,0,0,2,0,0,2,19261.0,0,0,0,0,0,0,889,200.0,0,0,0,0,0,193.0,0,0,1794909,2,0,0,0,0
283540,2016-03-17T21:53:24.939Z,1457449290,320357,0,0,685956,1458251597,s0-r3,GigabitEthernet0/0/0/1,393792814,11414.0,476948289,0,0,0,2,0,0,2,21438.0,0,0,0,0,0,0,887,88.0,0,0,0,0,0,76.0,0,0,1246442,2,0,0,0,0
2,2016-03-17T21:53:25.455Z,1458146084,1757,0,0,3144,1458251599,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,10103,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,105505,0,0,0,0
1760,2016-03-17T21:53:25.455Z,1458146084,3514,0,0,10098,1458251599,s0-r2,GigabitEthernet0/0/0/5,3146738,0.0,607076,0,0,0,10,0,0,2,191.0,0,0,0,0,0,0,2,1.0,0,0,0,0,0,0.0,0,0,6956,55,0,0,0,0
2355,2016-03-17T21:53:25.455Z,1458146084,3516,0,0,15926,1458251599,s0-r2,GigabitEthernet0/0/0/2,3510751,60.0,1048416,0,0,0,0,0,0,2,62.0,0,0,0,0,0,0,2,1.0,0,0,0,0,0,1.0,0,0,12747,0,0,0,0,0
1047,2016-03-17T21:53:25.567Z,1458064748,0,0,0,9630186018,1458251600,s0-r7,GigabitEthernet0/0/0/4,14560829941046,17742.0,109134416,0,0,0,0,0,0,1,2354451666.0,0,0,0,0,0,0,0,1557178.0,0,0,0,0,0,31.0,0,0,192764,0,0,0,0,0
17843,2016-03-17T21:52:55.132Z,1457449290,9213,0,0,27419,1458251568,s0-r3,GigabitEthernet0/0/0/5,5547743,73.0,6850397,0,0,0,2,0,0,66806,127.0,0,0,0,0,0,0,874,2.0,0,0,0,0,0,1.0,0,0,99049,27,0,0,0,0
515326,2016-03-17T21:52:55.133Z,1457449290,94334,0,0,1792513,1458251568,s0-r3,GigabitEthernet0/0/0/2,480726011,28756.0,495634891,0,0,0,2,0,0,2,19064.0,0,0,0,0,0,0,889,181.0,0,0,0,0,0,186.0,0,0,1794716,2,0,0,0,0
2,2016-03-17T21:52:55.606Z,1458064748,1757,0,0,3147,1458251570,s0-r7,GigabitEthernet0/0/0/7,2489243,0.0,182,0,0,0,10069,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,186809,0,0,0,0
2,2016-03-17T21:52:55.606Z,1458064748,1757,0,0,3147,1458251570,s0-r7,GigabitEthernet0/0/0/6,2489243,0.0,182,0,0,0,10069,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,186809,0,0,0,0
2,2016-03-17T21:52:55.606Z,1458064748,1757,0,0,3147,1458251570,s0-r7,GigabitEthernet0/0/0/5,2489243,0.0,182,0,0,0,10069,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,186809,0,0,0,0
4197,2016-03-17T21:52:32.840Z,1458063706,1757,0,0,22507,1458251549,s0-r1,GigabitEthernet0/0/0/5,3678255,186.0,1857269,0,0,0,4,0,0,2,162.0,0,0,0,0,0,0,21,3.0,0,0,0,0,0,3.0,0,0,22502,4,0,0,0,0
17858,2016-03-17T21:52:33.874Z,1457449308,2264,0,0,9224536405,1458251545,s0-r6,GigabitEthernet0/0/0/3,13945762370114,18554.0,13326625496,0,0,0,0,0,0,2,1139380205.0,0,0,0,0,0,0,892,753584.0,0,0,0,0,0,33.0,0,0,10214559,0,0,0,0,0
3500,2016-03-17T21:53:28.375Z,1458241850,4648,0,0,7525,1458251607,s0-r4,GigabitEthernet0/0/0/0,5492701,5463.0,1938393,0,0,0,4,0,0,2,18191.0,0,0,0,0,0,0,0,26.0,0,0,0,0,0,14.0,0,0,4186,4,0,0,0,0
221,2016-03-17T21:53:28.376Z,1458241850,0,0,0,11255,1458251607,s0-r4,GigabitEthernet0/0/0/2,5777334,1136571100.0,355235694724,0,0,0,4,0,0,1,17925.0,0,0,0,0,0,0,60,33.0,0,0,0,0,0,751707.0,0,0,234946470,4,0,0,0,0
126015,2016-03-17T21:53:32.842Z,1458063706,25250,0,0,261941,1458251609,s0-r1,GigabitEthernet0/0/0/0,50136916,19875.0,127432605,0,0,0,1,0,0,2,6965.0,0,0,0,0,0,0,21,15.0,0,0,0,0,0,28.0,0,0,503714,1,0,0,0,0
6746,2016-03-17T21:52:58.429Z,1458241850,1287,0,0,21478,1458251577,s0-r4,GigabitEthernet0/0/0/1,3236679,21066.0,6981750,0,0,0,5,0,0,2,11575.0,0,0,0,0,0,0,0,77.0,0,0,0,0,0,86.0,0,0,27946,5,0,0,0,0
4198,2016-03-17T21:53:02.887Z,1458063706,1757,0,0,22508,1458251579,s0-r1,GigabitEthernet0/0/0/5,3678309,258.0,1857527,0,0,0,24,0,0,2,54.0,0,0,0,0,0,0,21,1.0,0,0,0,0,0,2.0,0,0,22504,20,0,0,0,0
330,2016-03-17T21:52:45.959Z,1458194456,968,0,0,13111,1458251564,s0-r5,GigabitEthernet0/0/0/3,1106060,133.0,182620,0,0,0,0,0,0,2,2473.0,0,0,0,0,0,0,0,33.0,0,0,0,0,0,2.0,0,0,2471,21,0,0,0,0
3,2016-03-17T21:53:33.831Z,1457449308,2084,0,0,4874,1458251605,s0-r6,GigabitEthernet0/0/0/7,3032368,0.0,252,0,0,0,10108,0,0,1,0.0,0,0,0,0,0,0,878,0.0,0,0,0,0,0,0.0,0,0,4,802274,0,0,0,0
17862,2016-03-17T21:53:33.831Z,1457449308,2084,0,0,34741,1458251605,s0-r6,GigabitEthernet0/0/0/2,5208357,264.0,4892416,0,0,0,9,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,2.0,0,0,44924,9,0,0,0,0
327,2016-03-17T21:53:16.027Z,1458194456,969,0,0,3257,1458251594,s0-r5,GigabitEthernet0/0/0/4,367156,0.0,182107,0,0,0,11,0,0,2,309.0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0.0,0,0,2466,51,0,0,0,0
330,2016-03-17T21:53:16.027Z,1458194456,969,0,0,13149,1458251594,s0-r5,GigabitEthernet0/0/0/3,1108977,0.0,182620,0,0,0,0,0,0,2,2917.0,0,0,0,0,0,0,0,38.0,0,0,0,0,0,0.0,0,0,2471,51,0,0,0,0
17848,2016-03-17T21:53:03.881Z,1457449308,9213,0,0,41205,1458251575,s0-r6,GigabitEthernet0/0/0/5,25653781,60.0,42167575,0,0,0,9,0,0,68496,191.0,0,0,0,0,0,0,882,2.0,0,0,0,0,0,1.0,0,0,575207,9,0,0,0,0
17854,2016-03-17T21:54:55.003Z,1457449288,2084,0,0,607873,1458251688,s0-r3,GigabitEthernet0/0/0/0,142574373,1139356194.0,13895738002532,0,0,0,2,0,0,10,25050.0,0,0,0,0,0,0,884,129.0,0,0,0,0,0,753608.0,0,0,9190781087,2,0,0,0,0
2,2016-03-17T21:54:55.452Z,1458146084,1757,0,0,3144,1458251689,s0-r2,GigabitEthernet0/0/0/7,2489117,0.0,182,0,0,0,10193,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,105595,0,0,0,0
2,2016-03-17T21:54:55.452Z,1458146084,1757,0,0,3144,1458251689,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,10193,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,105595,0,0,0,0
1762,2016-03-17T21:54:55.452Z,1458146084,3515,0,0,10105,1458251689,s0-r2,GigabitEthernet0/0/0/5,3147301,288.0,607772,0,0,0,0,0,0,2,124.0,0,0,0,0,0,0,2,2.0,0,0,0,0,0,3.0,0,0,6964,0,0,0,0,0
2359,2016-03-17T21:54:55.452Z,1458146084,3511,0,0,324915,1458251689,s0-r2,GigabitEthernet0/0/0/1,28170173,5035.0,28124956,0,0,0,0,0,0,2,7795.0,0,0,0,0,0,0,2,106.0,0,0,0,0,0,68.0,0,0,375739,0,0,0,0,0
2,2016-03-17T21:54:55.537Z,1458064748,1757,0,0,3147,1458251690,s0-r7,GigabitEthernet0/0/0/5,2489243,0.0,182,0,0,0,10189,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,186929,0,0,0,0
17853,2016-03-17T21:53:54.909Z,1457449288,2084,0,0,607617,1458251627,s0-r3,GigabitEthernet0/0/0/0,142524402,1118549620.0,13893481114676,0,0,0,3,0,0,10,24582.0,0,0,0,0,0,0,884,123.0,0,0,0,0,0,739847.0,0,0,9189288308,3,0,0,0,0
2,2016-03-17T21:53:55.509Z,1458146084,1757,0,0,3144,1458251629,s0-r2,GigabitEthernet0/0/0/6,2489117,0.0,182,0,0,0,10133,0,0,1,0.0,0,0,0,0,0,0,1,0.0,0,0,0,0,0,0.0,0,0,3,105535,0,0,0,0
789,2016-03-17T21:53:55.509Z,1458146084,3515,0,0,284647,1458251629,s0-r2,GigabitEthernet0/0/0/4,77280121,1127327742.0,7759006028479,0,0,0,0,0,0,2,17773.0,0,0,0,0,0,0,2,31.0,0,0,0,0,0,745607.0,0,0,5131725363,0,0,0,0,0
2358,2016-03-17T21:53:55.510Z,1458146084,3510,0,0,324704,1458251629,s0-r2,GigabitEthernet0/0/0/1,28154519,5035.0,28114823,0,0,0,0,0,0,2,7701.0,0,0,0,0,0,0,2,105.0,0,0,0,0,0,68.0,0,0,375604,0,0,0,0,0
2,2016-03-17T21:53:55.548Z,1458064748,1757,0,0,3147,1458251630,s0-r7,GigabitEthernet0/0/0/5,2489243,0.0,182,0,0,0,10129,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,186869,0,0,0,0
1047,2016-03-17T21:53:55.548Z,1458064748,0,0,0,9631768051,1458251630,s0-r7,GigabitEthernet0/0/0/4,14563221972038,17828.0,109152244,0,0,0,0,0,0,1,2392030992.0,0,0,0,0,0,0,0,1582033.0,0,0,0,0,0,32.0,0,0,192796,0,0,0,0,0
6811,2016-03-17T21:53:58.371Z,1458241850,1285,0,0,3454,1458251637,s0-r4,GigabitEthernet0/0/0/4,1889591,16164.0,5453079,0,0,0,4,0,0,1,6784.0,0,0,0,0,0,0,0,12.0,0,0,0,0,0,20.0,0,0,6812,4,0,0,0,0
4199,2016-03-17T21:54:02.836Z,1458063706,1757,0,0,22517,1458251639,s0-r1,GigabitEthernet0/0/0/5,3678891,444.0,1858211,0,0,0,7,0,0,2,216.0,0,0,0,0,0,0,21,4.0,0,0,0,0,0,5.0,0,0,22513,7,0,0,0,0
126057,2016-03-17T21:54:32.925Z,1458063706,25258,0,0,261966,1458251669,s0-r1,GigabitEthernet0/0/0/0,50147729,15197.0,127465612,0,0,0,3,0,0,2,5689.0,0,0,0,0,0,0,21,14.0,0,0,0,0,0,24.0,0,0,503761,3,0,0,0,0
6853,2016-03-17T21:54:58.377Z,1458241850,1293,0,0,3476,1458251697,s0-r4,GigabitEthernet0/0/0/4,1901491,16206.0,5487247,0,0,0,4,0,0,1,5270.0,0,0,0,0,0,0,0,11.0,0,0,0,0,0,20.0,0,0,6854,4,0,0,0,0
0,2016-03-17T21:54:58.377Z,1458241869,0,0,0,0,1458251694,s0-r4,GigabitEthernet0/0/0/4.100,0,0.0,46,0,0,0,4294967295,0,0,1,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,0,1,9828,0,0,0,0
17855,2016-03-17T21:54:03.886Z,1457449308,9214,0,0,27974,1458251635,s0-r6,GigabitEthernet0/0/0/6,5580954,60.0,6867582,0,0,0,9,0,0,66846,73.0,0,0,0,0,0,0,878,1.0,0,0,0,0,0,1.0,0,0,99292,9,0,0,0,0
17862,2016-03-17T21:54:03.886Z,1457449308,15446,0,0,61306,1458251635,s0-r6,GigabitEthernet0/0/0/4,7701977,124.0,7796699,0,0,0,24,0,0,2,108.0,0,0,0,0,0,0,882,2.0,0,0,0,0,0,2.0,0,0,78684,24,0,0,0,0
17851,2016-03-17T21:54:33.828Z,1457449308,9215,0,0,41210,1458251665,s0-r6,GigabitEthernet0/0/0/5,25654354,382.0,42168281,0,0,0,9,0,0,68496,54.0,0,0,0,0,0,0,882,1.0,0,0,0,0,0,3.0,0,0,575213,9,0,0,0,0
17863,2016-03-17T21:54:33.828Z,1457449308,2084,0,0,34743,1458251665,s0-r6,GigabitEthernet0/0/0/2,5208484,264.0,4892680,0,0,0,9,0,0,1,127.0,0,0,0,0,0,0,884,2.0,0,0,0,0,0,2.0,0,0,44926,9,0,0,0,0
2,2016-03-17T21:54:25.610Z,1458064748,1757,0,0,3147,1458251660,s0-r7,GigabitEthernet0/0/0/6,2489243,0.0,182,0,0,0,10159,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,186899,0,0,0,0
2,2016-03-17T21:54:25.610Z,1458064748,1757,0,0,3147,1458251660,s0-r7,GigabitEthernet0/0/0/5,2489243,0.0,182,0,0,0,10159,0,0,1,0.0,0,0,0,0,0,0,4,0.0,0,0,0,0,0,0.0,0,0,3,186899,0,0,0,0
327,2016-03-17T21:54:46.022Z,1458194456,970,0,0,3260,1458251684,s0-r5,GigabitEthernet0/0/0/4,367493,133.0,182373,0,0,0,21,0,0,2,73.0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,2.0,0,0,2470,21,0,0,0,0
17854,2016-03-17T21:55:24.908Z,1457449288,2084,0,0,607992,1458251717,s0-r3,GigabitEthernet0/0/0/0,142598702,1109802318.0,13896847804850,0,0,0,2,0,0,10,24329.0,0,0,0,0,0,0,884,119.0,0,0,0,0,0,734059.0,0,0,9191515146,2,0,0,0,0
791,2016-03-17T21:55:25.538Z,1458146084,3517,0,0,284740,1458251719,s0-r2,GigabitEthernet0/0/0/4,77333204,1099955044.0,7762349353019,0,0,0,0,0,0,2,17301.0,0,0,0,0,0,0,2,30.0,0,0,0,0,0,727492.0,0,0,5133936602,0,0,0,0,0
